"word","n","Brand"
"thankyou",1,"Starbucks"
"thatsnotevenonedrink",1,"Starbucks"
"thatsnotmyname",1,"Starbucks"
"themagmile",1,"Starbucks"
"thenextweb",1,"Starbucks"
"therealpsl",1,"Starbucks"
"therealreality",1,"Starbucks"
"thirsty",1,"Starbucks"
"thisbar",1,"Starbucks"
"thissickboyishappy",1,"Starbucks"
"thorsvortex",1,"Starbucks"
"thou",1,"Starbucks"
"throne",1,"Starbucks"
"throwback",1,"Starbucks"
"throwing",1,"Starbucks"
"till",1,"Starbucks"
"tim",1,"Starbucks"
"timarymalley",1,"Starbucks"
"timey",1,"Starbucks"
"tinasosalty",1,"Starbucks"
"tips",1,"Starbucks"
"tiramisu",1,"Starbucks"
"tjhs",1,"Starbucks"
"toastedwhitechocolatemocha",1,"Starbucks"
"toasty",1,"Starbucks"
"tooexpensivetobebitter",1,"Starbucks"
"tops",1,"Starbucks"
"tota",1,"Starbucks"
"tours",1,"Starbucks"
"toxic",1,"Starbucks"
"trail",1,"Starbucks"
"train",1,"Starbucks"
"trapsenpaii",1,"Starbucks"
"trays",1,"Starbucks"
"treats",1,"Starbucks"
"tremendous",1,"Starbucks"
"trenta",1,"Starbucks"
"trough",1,"Starbucks"
"truth",1,"Starbucks"
"ttvarprzpv",1,"Starbucks"
"tumblers",1,"Starbucks"
"turmeric",1,"Starbucks"
"turnip",1,"Starbucks"
"turnofthepaige",1,"Starbucks"
"tweetsbycollin",1,"Starbucks"
"twist",1,"Starbucks"
"ty",1,"Starbucks"
"typically",1,"Starbucks"
"ufxsgxqaiq",1,"Starbucks"
"ugawnhiqqw",1,"Starbucks"
"ughhhhhh",1,"Starbucks"
"ugly",1,"Starbucks"
"uk",1,"Starbucks"
"umyzaxwnit",1,"Starbucks"
"unfa",1,"Starbucks"
"united",1,"Starbucks"
"unlocked",1,"Starbucks"
"unpack",1,"Starbucks"
"unsweetened",1,"Starbucks"
"unused",1,"Starbucks"
"update",1,"Starbucks"
"updated",1,"Starbucks"
"uploading",1,"Starbucks"
"urrxxqznqh",1,"Starbucks"
"uzgugngqgr",1,"Starbucks"
"va",1,"Starbucks"
"vary",1,"Starbucks"
"vczeowszjh",1,"Starbucks"
"vdxyollimd",1,"Starbucks"
"ve",1,"Starbucks"
"vegancupcake",1,"Starbucks"
"veggie",1,"Starbucks"
"ven",1,"Starbucks"
"venture",1,"Starbucks"
"verde",1,"Starbucks"
"verismo",1,"Starbucks"
"verismosupport",1,"Starbucks"
"veterans",1,"Starbucks"
"vid",1,"Starbucks"
"view",1,"Starbucks"
"vincemcmahon",1,"Starbucks"
"virginia",1,"Starbucks"
"visa",1,"Starbucks"
"visits",1,"Starbucks"
"vital",1,"Starbucks"
"vkkvxlhyzh",1,"Starbucks"
"vlog",1,"Starbucks"
"vnrkbophlc",1,"Starbucks"
"volume",1,"Starbucks"
"vsoqapmswv",1,"Starbucks"
"waaaay",1,"Starbucks"
"wabash",1,"Starbucks"
"wai",1,"Starbucks"
"waited",1,"Starbucks"
"wallpaper",1,"Starbucks"
"warmandco",1,"Starbucks"
"warming",1,"Starbucks"
"warmth",1,"Starbucks"
"waronchristmas",1,"Starbucks"
"wary",1,"Starbucks"
"watched",1,"Starbucks"
"watertower",1,"Starbucks"
"wawa",1,"Starbucks"
"weather",1,"Starbucks"
"website",1,"Starbucks"
"wellness",1,"Starbucks"
"west",1,"Starbucks"
"wethersfield",1,"Starbucks"
"wheelchair",1,"Starbucks"
"wherehaveibeen",1,"Starbucks"
"whilst",1,"Starbucks"
"whippings",1,"Starbucks"
"whiskey",1,"Starbucks"
"whitewolfgamin",1,"Starbucks"
"whoopee",1,"Starbucks"
"wil",1,"Starbucks"
"wild",1,"Starbucks"
"williewatsongs",1,"Starbucks"
"window",1,"Starbucks"
"winning",1,"Starbucks"
"wisquality",1,"Starbucks"
"wit",1,"Starbucks"
"wjwwoxgdtp",1,"Starbucks"
"wkrn",1,"Starbucks"
"wonderful",1,"Starbucks"
"wondering",1,"Starbucks"
"wont",1,"Starbucks"
"woodbridge",1,"Starbucks"
"worker",1,"Starbucks"
"workout",1,"Starbucks"
"worldwide",1,"Starbucks"
"worry",1,"Starbucks"
"worse",1,"Starbucks"
"worthy",1,"Starbucks"
"wou",1,"Starbucks"
"writings",1,"Starbucks"
"written",1,"Starbucks"
"wrote",1,"Starbucks"
"wth",1,"Starbucks"
"wwfyyysiel",1,"Starbucks"
"xavelpltpg",1,"Starbucks"
"xmark",1,"Starbucks"
"xmas",1,"Starbucks"
"xrrnqdlxyk",1,"Starbucks"
"y'all",1,"Starbucks"
"yall",1,"Starbucks"
"yay",1,"Starbucks"
"ybjljcqzgb",1,"Starbucks"
"yea",1,"Starbucks"
"year's",1,"Starbucks"
"yelled",1,"Starbucks"
"yesenialmendoza",1,"Starbucks"
"yeti",1,"Starbucks"
"yexbbtgvxn",1,"Starbucks"
"yeyyy",1,"Starbucks"
"yjrjmswivf",1,"Starbucks"
"ynpphslkve",1,"Starbucks"
"yogurt",1,"Starbucks"
"yogurts",1,"Starbucks"
"youtube",1,"Starbucks"
"ypxdlbqetr",1,"Starbucks"
"yrtrvlconcierge",1,"Starbucks"
"yscbivjfcm",1,"Starbucks"
"ysowpswzyx",1,"Starbucks"
"yule",1,"Starbucks"
"yvpkeclyoj",1,"Starbucks"
"zachwolfelaw",1,"Starbucks"
"zoeyroseb",1,"Starbucks"
"ztwbtuzjcg",1,"Starbucks"
"zyskfrjyqm",1,"Starbucks"
"zztxnrfdsi",1,"Starbucks"
